Ploidy,u
2,0.09595959595959595
2,0.09595959595959595
2,0.09595959595959595
2,0.09595959595959595
2,0.09595959595959595
2,0.09595959595959595
2,0.09595959595959595
2,0.09595959595959595
2,0.10101010101010101
2,0.10101010101010101
2,0.10101010101010101
2,0.10101010101010101
2,0.10101010101010101
4,0.10101010101010101
2,0.10101010101010101
2,0.10101010101010101
2,0.10101010101010101
2,0.10101010101010101
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.10606060606060606
2,0.1111111111111111
4,0.1111111111111111
2,0.1111111111111111
2,0.1111111111111111
2,0.1111111111111111
2,0.1111111111111111
2,0.1111111111111111
2,0.1111111111111111
4,0.1111111111111111
2,0.1111111111111111
2,0.11616161616161616
2,0.11616161616161616
2,0.11616161616161616
4,0.11616161616161616
2,0.11616161616161616
2,0.11616161616161616
4,0.11616161616161616
2,0.11616161616161616
2,0.11616161616161616
4,0.11616161616161616
2,0.12121212121212122
2,0.12121212121212122
4,0.12121212121212122
4,0.12121212121212122
2,0.12121212121212122
4,0.12121212121212122
4,0.12121212121212122
4,0.12121212121212122
4,0.12121212121212122
2,0.12121212121212122
2,0.12626262626262627
2,0.12626262626262627
2,0.12626262626262627
4,0.12626262626262627
4,0.12626262626262627
4,0.12626262626262627
2,0.12626262626262627
2,0.12626262626262627
2,0.12626262626262627
4,0.12626262626262627
2,0.13131313131313133
2,0.13131313131313133
4,0.13131313131313133
4,0.13131313131313133
2,0.13131313131313133
2,0.13131313131313133
2,0.13131313131313133
2,0.13131313131313133
2,0.13131313131313133
2,0.13131313131313133
2,0.13636363636363635
2,0.13636363636363635
4,0.13636363636363635
2,0.13636363636363635
4,0.13636363636363635
2,0.13636363636363635
2,0.13636363636363635
4,0.13636363636363635
4,0.13636363636363635
4,0.13636363636363635
4,0.1414141414141414
2,0.1414141414141414
4,0.1414141414141414
2,0.1414141414141414
2,0.1414141414141414
4,0.1414141414141414
2,0.1414141414141414
2,0.1414141414141414
4,0.1414141414141414
4,0.1414141414141414
4,0.14646464646464646
4,0.14646464646464646
4,0.14646464646464646
4,0.14646464646464646
4,0.14646464646464646
4,0.14646464646464646
4,0.14646464646464646
2,0.14646464646464646
2,0.14646464646464646
2,0.14646464646464646
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
4,0.15151515151515152
2,0.15656565656565657
4,0.15656565656565657
4,0.15656565656565657
4,0.15656565656565657
2,0.15656565656565657
2,0.15656565656565657
4,0.15656565656565657
4,0.15656565656565657
2,0.15656565656565657
4,0.15656565656565657
4,0.16161616161616163
2,0.16161616161616163
4,0.16161616161616163
4,0.16161616161616163
4,0.16161616161616163
4,0.16161616161616163
4,0.16161616161616163
4,0.16161616161616163
2,0.16161616161616163
2,0.16161616161616163
4,0.16666666666666666
4,0.16666666666666666
4,0.16666666666666666
4,0.16666666666666666
4,0.16666666666666666
4,0.16666666666666666
2,0.16666666666666666
4,0.16666666666666666
4,0.16666666666666666
2,0.16666666666666666
4,0.1717171717171717
4,0.1717171717171717
4,0.1717171717171717
4,0.1717171717171717
4,0.1717171717171717
4,0.1717171717171717
2,0.1717171717171717
4,0.1717171717171717
2,0.1717171717171717
4,0.1717171717171717
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
4,0.17676767676767677
2,0.17676767676767677
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18181818181818182
4,0.18686868686868688
2,0.18686868686868688
4,0.18686868686868688
4,0.18686868686868688
4,0.18686868686868688
2,0.18686868686868688
4,0.18686868686868688
4,0.18686868686868688
4,0.18686868686868688
4,0.18686868686868688
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.1919191919191919
4,0.19696969696969696
4,0.19696969696969696
4,0.19696969696969696
2,0.19696969696969696
2,0.19696969696969696
4,0.19696969696969696
4,0.19696969696969696
4,0.19696969696969696
4,0.19696969696969696
4,0.19696969696969696
4,0.20202020202020202
4,0.20202020202020202
4,0.20202020202020202
4,0.20202020202020202
2,0.20202020202020202
4,0.20202020202020202
2,0.20202020202020202
4,0.20202020202020202
4,0.20202020202020202
4,0.20202020202020202
4,0.20707070707070707
4,0.20707070707070707
4,0.20707070707070707
2,0.20707070707070707
2,0.20707070707070707
4,0.20707070707070707
4,0.20707070707070707
4,0.20707070707070707
4,0.20707070707070707
4,0.20707070707070707
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21212121212121213
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.21717171717171718
4,0.2222222222222222
4,0.2222222222222222
4,0.2222222222222222
4,0.2222222222222222
4,0.2222222222222222
4,0.2222222222222222
4,0.2222222222222222
4,0.2222222222222222
2,0.2222222222222222
4,0.2222222222222222
4,0.22727272727272727
4,0.22727272727272727
2,0.22727272727272727
4,0.22727272727272727
4,0.22727272727272727
4,0.22727272727272727
4,0.22727272727272727
2,0.22727272727272727
4,0.22727272727272727
4,0.22727272727272727
4,0.23232323232323232
4,0.23232323232323232
2,0.23232323232323232
4,0.23232323232323232
4,0.23232323232323232
4,0.23232323232323232
4,0.23232323232323232
4,0.23232323232323232
4,0.23232323232323232
2,0.23232323232323232
4,0.23737373737373738
2,0.23737373737373738
4,0.23737373737373738
2,0.23737373737373738
4,0.23737373737373738
4,0.23737373737373738
4,0.23737373737373738
4,0.23737373737373738
4,0.23737373737373738
4,0.23737373737373738
4,0.24242424242424243
4,0.24242424242424243
4,0.24242424242424243
2,0.24242424242424243
4,0.24242424242424243
4,0.24242424242424243
2,0.24242424242424243
2,0.24242424242424243
4,0.24242424242424243
4,0.24242424242424243
4,0.2474747474747475
4,0.2474747474747475
4,0.2474747474747475
4,0.2474747474747475
2,0.2474747474747475
4,0.2474747474747475
4,0.2474747474747475
4,0.2474747474747475
4,0.2474747474747475
4,0.2474747474747475
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25252525252525254
4,0.25757575757575757
4,0.25757575757575757
2,0.25757575757575757
4,0.25757575757575757
4,0.25757575757575757
4,0.25757575757575757
4,0.25757575757575757
4,0.25757575757575757
4,0.25757575757575757
4,0.25757575757575757
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.26262626262626265
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2676767676767677
4,0.2727272727272727
4,0.2727272727272727
4,0.2727272727272727
4,0.2727272727272727
4,0.2727272727272727
2,0.2727272727272727
4,0.2727272727272727
4,0.2727272727272727
4,0.2727272727272727
4,0.2727272727272727
4,0.2777777777777778
4,0.2777777777777778
2,0.2777777777777778
4,0.2777777777777778
4,0.2777777777777778
4,0.2777777777777778
4,0.2777777777777778
4,0.2777777777777778
4,0.2777777777777778
2,0.2777777777777778
4,0.2828282828282828
4,0.2828282828282828
4,0.2828282828282828
4,0.2828282828282828
4,0.2828282828282828
4,0.2828282828282828
4,0.2828282828282828
4,0.2828282828282828
2,0.2828282828282828
4,0.2828282828282828
4,0.2878787878787879
4,0.2878787878787879
4,0.2878787878787879
4,0.2878787878787879
4,0.2878787878787879
4,0.2878787878787879
2,0.2878787878787879
4,0.2878787878787879
4,0.2878787878787879
4,0.2878787878787879
4,0.29292929292929293
4,0.29292929292929293
4,0.29292929292929293
4,0.29292929292929293
2,0.29292929292929293
4,0.29292929292929293
4,0.29292929292929293
2,0.29292929292929293
4,0.29292929292929293
4,0.29292929292929293
4,0.29797979797979796
4,0.29797979797979796
4,0.29797979797979796
4,0.29797979797979796
4,0.29797979797979796
4,0.29797979797979796
2,0.29797979797979796
2,0.29797979797979796
4,0.29797979797979796
4,0.29797979797979796
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30303030303030304
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.30808080808080807
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
4,0.31313131313131315
2,0.3181818181818182
4,0.3181818181818182
4,0.3181818181818182
4,0.3181818181818182
4,0.3181818181818182
4,0.3181818181818182
4,0.3181818181818182
2,0.3181818181818182
4,0.3181818181818182
4,0.3181818181818182
4,0.32323232323232326
4,0.32323232323232326
4,0.32323232323232326
4,0.32323232323232326
4,0.32323232323232326
4,0.32323232323232326
4,0.32323232323232326
2,0.32323232323232326
4,0.32323232323232326
4,0.32323232323232326
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
4,0.3282828282828283
2,0.3282828282828283
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3333333333333333
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3383838383838384
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
4,0.3434343434343434
2,0.3434343434343434
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.3484848484848485
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35353535353535354
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
4,0.35858585858585856
2,0.35858585858585856
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.36363636363636365
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.3686868686868687
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.37373737373737376
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3787878787878788
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3838383838383838
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3888888888888889
4,0.3939393939393939
4,0.3939393939393939
4,0.3939393939393939
4,0.3939393939393939
2,0.3939393939393939
4,0.3939393939393939
4,0.3939393939393939
4,0.3939393939393939
4,0.3939393939393939
4,0.3939393939393939
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.398989898989899
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.40404040404040403
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.4090909090909091
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41414141414141414
4,0.41919191919191917
4,0.41919191919191917
4,0.41919191919191917
4,0.41919191919191917
4,0.41919191919191917
4,0.41919191919191917
2,0.41919191919191917
4,0.41919191919191917
4,0.41919191919191917
4,0.41919191919191917
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.42424242424242425
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.4292929292929293
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.43434343434343436
4,0.4393939393939394
4,0.4393939393939394
4,0.4393939393939394
4,0.4393939393939394
4,0.4393939393939394
4,0.4393939393939394
4,0.4393939393939394
2,0.4393939393939394
4,0.4393939393939394
4,0.4393939393939394
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4444444444444444
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.4494949494949495
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.45454545454545453
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.4595959595959596
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.46464646464646464
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.4696969696969697
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.47474747474747475
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.4797979797979798
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.48484848484848486
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.4898989898989899
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.494949494949495
4,0.5
4,0.5
4,0.5
4,0.5
4,0.5
4,0.5
4,0.5
4,0.5
4,0.5
4,0.5
